Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
7/26/2021 12:52 am,Twitter,"RT @cveragon: Entiendo tan bien a los nominados 
Es que nadie quiere ser Carlali, nadie 😢 #MasterChefCelebrityEstreno https://t.co/s9ekGFDpw0",https://twitter.com/gloriamor80/statuses/1419521056558227458,1419521056558227458,Gloria,gloriamor80,954,0,0,Negative,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MmIKTXMAIB07x.jpg,es
7/26/2021 12:52 am,Twitter,"RT @WilliHerrera5: #MasterChefCelebrityestreno
La TuTú es la de Sex education https://t.co/V0kiKZhcIv",https://twitter.com/carolinne198/statuses/1419521026619232261,1419521026619232261,Carolinniee,carolinne198,1046,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MMO0zWYAEI7VY.jpg,es
7/26/2021 12:52 am,Twitter,Estaré cagado de sueño en un rato más. Culpo de todo a #MasterChefCelebrityEstreno,https://twitter.com/MrTenienteDan/statuses/1419521023054172160,1419521023054172160,Compañere Dan,MrTenienteDan,719,0,4,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:52 am,Twitter,Bien meh el #MasterChefCelebrityEstreno. Nah que decir. Ojalá se ponga mejor.,https://twitter.com/nuevenovenos/statuses/1419521022362071043,1419521022362071043,Pαyiτο 🌾 #FreeBritney,nuevenovenos,1986,0,0,Positive,"Talcahuano, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:52 am,Twitter,RT @FerSaavedra_: Lo mejor de #MasterChefCelebrityEstreno es @YannYvin 💖,https://twitter.com/YannYvin/statuses/1419520983371853826,1419520983371853826,Yann Yvin,YannYvin,73445,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:52 am,Twitter,"RT @Medicenfenia: Post de apreciación a esta Diosa 😍

#MasterChefCelebrityEstreno https://t.co/H29P3skkrw",https://twitter.com/CataAlv/statuses/1419520954204626946,1419520954204626946,cata✨,CataAlv,361,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7Mf97AX0AQKbmc.jpg,es
7/26/2021 12:52 am,Twitter,RT @Lichtblitzy: Yo volviendo a caer en esta droga de Masterchef #MasterChefCelebrityEstreno https://t.co/yINdEXNbuB,https://twitter.com/Carinandrebr/statuses/1419520934961164290,1419520934961164290,Caricaritocarolin 💚,Carinandrebr,132,0,0,Neutral,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MLsidWYAABlRb.jpg,es
7/26/2021 12:52 am,Twitter,RT @ravsgreen7: Mientras tanto Carpentier  #MasterChefCelebrityEstreno https://t.co/IUMl9zO5Ma,https://twitter.com/Chrisfernand5/statuses/1419520928766115841,1419520928766115841,Chrisfernand,Chrisfernand5,563,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MKuV1XoAQsTHi.jpg,es
7/26/2021 12:52 am,Twitter,RT @_ComentandoTele: Ustedes eran muy jóvenes pero en la prehistoria este programa tenía una animadora para decir “adelante con tu plato” y “vuelve a tu lugar” #MasterChefCelebrityEstreno,https://twitter.com/SWGuada/statuses/1419520917273825280,1419520917273825280,Vaca Come Galletas,SWGuada,1262,0,0,Neutral,"Valparaiso, Valparaíso, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:52 am,Twitter,RT @AnnieChilensis: La tutú no se puede ir todavía.....No hasta que sepa quién es #MasterChefCelebrityEstreno,https://twitter.com/gloriamor80/statuses/1419520872440795137,1419520872440795137,Gloria,gloriamor80,954,0,0,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:51 am,Twitter,Yo esperando que le dieran el delantal negro a Cristina como es la primera eliminada 🤡🤡🤡🤡 #MASTERCHEFCELEBRITYESTRENO,https://twitter.com/LOQUITO_x_BODIS/statuses/1419520820913876993,1419520820913876993,Nacho 🇨🇱,LOQUITO_x_BODIS,3836,0,1,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:51 am,Twitter,"Amor eterno a Queen Fernanda 💕 y lo mejor es que Carpentier no esta😍
#MasterChefCelebrity #MasterChefCelebrityChile
#MasterChefCelebrityEstreno",https://twitter.com/betsabe_2412/statuses/1419520811057258496,1419520811057258496,Betsy 🌻,betsabe_2412,1149,0,15,Positive,Chile,"#masterchefcelebritychile, #masterchefcelebrityestreno, #masterchefcelebrity",NULL,es
7/26/2021 12:51 am,Twitter,"Ubico a los participantes de @master_chef_chile excepto a Lulú, ¿quién es, en que actuó? #MASTERCHEFCELEBRITYESTRENO",https://twitter.com/yvettetetete/statuses/1419520797916504067,1419520797916504067,yvette mendoza,yvettetetete,152,0,0,Neutral,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:51 am,Twitter,"RT @RubiuhSmiling: Quien es la mas infumable
RT Pepi
Fav todas las anteriores  #MasterChefCelebrityEstreno",https://twitter.com/gloriamor80/statuses/1419520770989072384,1419520770989072384,Gloria,gloriamor80,954,0,0,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:51 am,Twitter,#MASTERCHEFCELEBRITYESTRENO #MasterChefCelebrityChile https://t.co/DLFCUfbKet | QT: Czn Burak Dubai hoşgeldin Vidal abi❤️🤗 https://t.co/RaRoMDlpGx,https://twitter.com/Alejandr0Smith/statuses/1419520764613701634,1419520764613701634,AlejandroSmith #Vacunate #QuedateEnCasa,Alejandr0Smith,1196,0,0,Positive,"Rancagua, O""Higgins, Chile","#masterchefcelebritychile, #masterchefcelebrityestreno",NULL,und
7/26/2021 12:51 am,Twitter,"Lo que me gusta de la tutú es que es liviana, no es la típica cuica levantada de raja 🥰❤️ #MasterChefCelebrityEstreno",https://twitter.com/andrews232a/statuses/1419520696263364608,1419520696263364608,G,andrews232a,175,0,8,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:51 am,Twitter,RT @Yueng95Noe: yapue muestren el avance pa irme a acostar po #MasterChefCelebrityEstreno https://t.co/uxck3dNBZO,https://twitter.com/gloriamor80/statuses/1419520685257510913,1419520685257510913,Gloria,gloriamor80,954,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7Mmbc9WUAE6wXP.jpg,es
7/26/2021 12:51 am,Twitter,RT @CLibreyfeliz: No les pasa que la Nataly Chilet habla y como que aburre un poco …  #MasterChefCelebrityEstreno https://t.co/e6H8EYl09u,https://twitter.com/ConsuuConcha/statuses/1419520671223255042,1419520671223255042,Princess Consuela 👑,ConsuuConcha,421,0,0,Positive,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MlcHsWEAEHJ-a.jpg,es
7/26/2021 12:51 am,Twitter,"#MASTERCHEFCELEBRITYESTRENO La chef, Fernanda, la más aplaudida en RRSS. https://t.co/yQPqRMVzax",https://twitter.com/CapsulaInforma/statuses/1419520605209104388,1419520605209104388,Cápsula Informativa.cl,CapsulaInforma,2266,0,14,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7Mmb2oWUAEsts2.jpg,es
7/26/2021 12:50 am,Twitter,"RT @ravsgreen7: Lo mejor de esta temporada, es volver a ver a la Chef Fernanda, la amo 💕#MasterChefCelebrityEstreno https://t.co/5LbASOojeG",https://twitter.com/txmibu/statuses/1419520597978193920,1419520597978193920,🌹 tami ✨,txmibu,214,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJCcsXEAEnZyt.jpg,es
7/26/2021 12:50 am,Twitter,"Tan fome, tan meeeh el capítulo que no me dio ni hambre #MasterChefCelebrityEstreno",https://twitter.com/jenixriffo/statuses/1419520586620051456,1419520586620051456,Jenixcat,jenixriffo,687,0,1,Negative,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:50 am,Twitter,"RT @StellaAstrum: Nos reunimos nuevamente los que solo vemos tele cuando hay programas de cocina pero se nos quema hasta el agua 😎

#masterchefcelebrityestreno https://t.co/x8pinigTTr",https://twitter.com/MartnLoyolaFab1/statuses/1419520572137017348,1419520572137017348,Martín.Loyola.Fabio,MartnLoyolaFab1,8,0,0,Negative,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MJeACXsAI_GJ8.jpg,es
7/26/2021 12:50 am,Twitter,yapue muestren el avance pa irme a acostar po #MasterChefCelebrityEstreno https://t.co/uxck3dNBZO,https://twitter.com/Yueng95Noe/statuses/1419520572036366340,1419520572036366340,Noe Weasley,Yueng95Noe,1418,4,18,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7Mmbc9WUAE6wXP.jpg,es
7/26/2021 12:50 am,Twitter,"RT @Festi_tro: A propósito de Máster Chef, este es lejos el mejor momento de todas sus emisiones  #MasterChefCelebrityEstreno https://t.co/nKCQkS7ljs",https://twitter.com/sewadel93/statuses/1419520560103624704,1419520560103624704,Sewa #StanLOOΠΔ,sewadel93,1463,0,0,Positive,"Temuco, Araucanía, Chile",#masterchefcelebrityestreno,https://video.twimg.com/ext_tw_video/1419494157681319937/pu/vid/640x360/ZqNnFS9cj9hsioYP.mp4?tag=12,es
7/26/2021 12:50 am,Twitter,"#MasterChefCelebrityEstreno vamos Gastón !!!
Que esta etapa se pasa si o si 
@adecadentes28 👍🏻🤗😌👍🏻",https://twitter.com/bruce_pipe/statuses/1419520543439523845,1419520543439523845,Pipe Bruce🤘🏻💙❤️🐶🐱⚔️,bruce_pipe,1016,1,2,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:50 am,Twitter,"#camilarecabarren #MASTERCHEFCELEBRITYESTRENO tanta mala onda con la @Mila_Recabarren te apuesto q la ven y corren a pedirle una foto, la cami es la tremenda mujer con un 💜 maravilloso",https://twitter.com/alebanchieri/statuses/1419520540092485634,1419520540092485634,Ale Banchieri,alebanchieri,3069,0,0,Unclassified,"Santiago, Santiago Metropolitan, Chile","#masterchefcelebrityestreno, #camilarecabarren",NULL,es
7/26/2021 12:50 am,Twitter,"Más seca que toalla de hippie 🤣

#MasterChefCelebrityChile",https://twitter.com/Domoaukafe___/statuses/1419520449260756995,1419520449260756995,✦ ᖴᖇᗩᑎᑕIᗩ ❁,Domoaukafe___,231,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebritychile,NULL,es
7/26/2021 12:50 am,Twitter,Sorry mi ignorancia televisiva… pero quien xuxa es la Tutu??  #MasterChefCelebrityEstreno,https://twitter.com/soledadpardo/statuses/1419520448157605892,1419520448157605892,Sol,soledadpardo,395,0,8,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:50 am,Twitter,Tutú es la nueva Bárbara Lackington #MasterChefCelebrityEstreno https://t.co/gvHYg4PiwY,https://twitter.com/Dago_Toro/statuses/1419520401651212291,1419520401651212291,Dagoberto Toro,Dago_Toro,1009,1,14,Positive,"Chillan, Biobío, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MmDB5XMAAGSvF.jpg,es
7/26/2021 12:50 am,Twitter,"Se dice delantal chokito 

#MasterChefCelebrityEstreno https://t.co/8gKjKFNmzG",https://twitter.com/Cristia43938926/statuses/1419520362493194241,1419520362493194241,Cristian Carvajal,Cristia43938926,8,0,4,Positive,"Puente Alto, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MmPbGWYAQscjB.jpg,es
7/26/2021 12:49 am,Twitter,"#MasterChefCelebrityEstreno viendo el comercial de mAigAs
Expectativa empresa: pensar en My God!!(Como expresión)

Yo: llegaron toas toas; las kalilas, las mojojo y las MAIGAS 😂😂😂",https://twitter.com/PauPalm/statuses/1419520342633107462,1419520342633107462,Pau🌸,PauPalm,524,1,2,Positive,"Antofagasta, Antofagasta, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @CLibreyfeliz: Le mejor de esta temporada es que no está el chupete de fierro del Carpentier 😅 #MasterChefCelebrityEstreno https://t.co/6n3K2BArZG,https://twitter.com/olguis_2010/statuses/1419520313121984512,1419520313121984512,fer madrid,olguis_2010,75,0,0,Positive,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MjlhMWEAIhCbh.jpg,es
7/26/2021 12:49 am,Twitter,"Mi favorita por siempre, es la Flor, me encanta su energía y su forma de ser!!! Ella va a llegar muy lejos 🥰🌺#MasterChefCelebrityEstreno",https://twitter.com/Vlantonia/statuses/1419520308743114762,1419520308743114762,Valeria herrera ✌,Vlantonia,40,0,8,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,"RT @Magdaleivaa: Escuchando la paya de Nataly Chilet.

#MasterChefCelebrityESTRENO https://t.co/Ijdpnvhdc9",https://twitter.com/PilyAndreaa/statuses/1419520298093842433,1419520298093842433,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MSaBoXMAIsWSL.jpg,es
7/26/2021 12:49 am,Twitter,Ojalá le dieran mas pantalla al pollo #MasterChefCelebrityEstreno,https://twitter.com/CamiCabelloA/statuses/1419520290124668933,1419520290124668933,Cami Cabello ☀️,CamiCabelloA,523,0,2,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,"RT @lokillapachy: No Chef, ya no se dice delantar negro, eso es descriminación, ahora se dice delantar chokito  #MasterChefCelebrityEstreno",https://twitter.com/pazbelendp/statuses/1419520273980735488,1419520273980735488,🐻🥀,pazbelendp,11,0,0,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @vincentnesk: cuando la nataly chilet empieza a robar cámara con sus monólogos con esa voz culiá fingida #MasterChefCelebrityEstreno https://t.co/foqXFCXiP8,https://twitter.com/mariguglietta/statuses/1419520275981512707,1419520275981512707,Mari,mariguglietta,82,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MgGh4XoAooBGW.jpg,es
7/26/2021 12:49 am,Twitter,"Tutu , la Marengo d esta temporada , comenzó el llanterío!!!!!!#masterchefcelebrityestreno",https://twitter.com/AlfonsinaRoa/statuses/1419520259975962624,1419520259975962624,Alfonsina Roa,AlfonsinaRoa,24,0,2,Neutral,"Los Angeles, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @ravsgreen7: Mientras tanto Carpentier  #MasterChefCelebrityEstreno https://t.co/IUMl9zO5Ma,https://twitter.com/PilyAndreaa/statuses/1419520260659679234,1419520260659679234,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MKuV1XoAQsTHi.jpg,es
7/26/2021 12:49 am,Twitter,La tele chilena es tan mierda que llevan 10 años donde todos los estelares son de canto y comida jwjajajajaja la misma wea con diferentes nombres #thecovers #galaYosoyAllStar #MasterChefCelebrityEstreno,https://twitter.com/ELASUNBOY/statuses/1419520249549017093,1419520249549017093,Manuel,ELASUNBOY,325,0,5,Positive,"Puente Alto, Santiago Metropolitan, Chile","#galayosoyallstar, #masterchefcelebrityestreno, #thecovers",NULL,es
7/26/2021 12:49 am,Twitter,"Entiendo tan bien a los nominados 
Es que nadie quiere ser Carlali, nadie 😢 #MasterChefCelebrityEstreno https://t.co/s9ekGFDpw0",https://twitter.com/cveragon/statuses/1419520246600323073,1419520246600323073,Carolina 🦋🤟🏼,cveragon,1824,1,6,Negative,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MmIKTXMAIB07x.jpg,es
7/26/2021 12:49 am,Twitter,RT @cdentone: Daría mi vida por la chef Fernanda  #MasterChefCelebrityEstreno,https://twitter.com/ModoAlfa/statuses/1419520240023658497,1419520240023658497,ModoAlfa,ModoAlfa,74,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @marianitaa16: mi mente cada vez que mencionan el auspiciador Maigas #MASTERCHEFCELEBRITYESTRENO https://t.co/E2Pjy4pBAN,https://twitter.com/andrews232a/statuses/1419520240757706754,1419520240757706754,G,andrews232a,175,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MltjKXMAkMnww.png,es
7/26/2021 12:49 am,Twitter,"RT @vemos_tele: Rating 00:45
#MasterChefCelebrityEstreno 10
#GalaYoSoyAllStars 7
#Tokyo2020EnTVN 6
#DementeMega 5
#TVMas 0
#LaRed 0",https://twitter.com/emergenciacl/statuses/1419520207740092417,1419520207740092417,Emergencias Chile,emergenciacl,211,0,0,Neutral,Chile,"#masterchefcelebrityestreno, #galayosoyallstars, #tokyo2020entvn, #dementemega, #tvmas, #lared",NULL,en
7/26/2021 12:49 am,Twitter,"RT @vemos_tele: Rating 00:30
#MasterChefCelebrityEstreno 11
#Tokyo2020EnTVN 8
#GalaYoSoyAllStars 8
#DementeMega 6
#TVMas 0
#LaRed 0",https://twitter.com/emergenciacl/statuses/1419520195748638720,1419520195748638720,Emergencias Chile,emergenciacl,211,0,0,Neutral,Chile,"#masterchefcelebrityestreno, #tokyo2020entvn, #galayosoyallstars, #dementemega, #tvmas, #lared",NULL,en
7/26/2021 12:49 am,Twitter,"Hola a todos, consulta porque no esta carpentier??? #MasterChefCelebrityEstreno",https://twitter.com/Mary_Eu_Me/statuses/1419520191352950785,1419520191352950785,Maria Eugenia,Mary_Eu_Me,133,0,0,Neutral,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,"#MasterChefCelebrityEstreno mis favs: Cristina Tocco, Yamila y Begoña…simpáticas y livianitas las 3 
Mención Honorífica: Naty q la quemaron y no perdió la compostura

Villanos: Milostich y Felipe Ríos 
Mención deshonrosa: Camila Recabarren y sus cambios de humor extremos",https://twitter.com/TMilge/statuses/1419520190161817602,1419520190161817602,TotalMilge,TMilge,13,0,3,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,además la misma chef lo mismo la papa COÑOOOO #MASTERCHEFCELEBRITYESTRENO JSJSJS,https://twitter.com/DiegoAriasAll/statuses/1419520167965495300,1419520167965495300,Diego🦥🥝,DiegoAriasAll,1000,0,1,Neutral,"Coquimbo, Coquimbo, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,Qué clase de masterchef es este en el que no odio a nadie? 🤔 se nota la ausencia de Nakasone y sus realities con personajes conflictivos paaahvres #MasterChefCelebrityEstreno,https://twitter.com/lamandaloriana/statuses/1419520164786278402,1419520164786278402,마르셀라,lamandaloriana,450,0,2,Unclassified,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @marianitaa16: ajajajajaj me acabo de acordar del ceviche de pollo que hizo una concursante en temporadas anteriores ajajajajajaj #MASTERCHEFCELEBRITYESTRENO https://t.co/r6oE7tL009,https://twitter.com/PilyAndreaa/statuses/1419520158264135686,1419520158264135686,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,"https://pbs.twimg.com/media/E7MZWJ5XEAIj9Qq.jpg, https://pbs.twimg.com/media/E7MZXsdWQAEfCyj.jpg",es
7/26/2021 12:49 am,Twitter,Ya no hacen los master chef como antes 🤔#MasterChefCelebrityEstreno,https://twitter.com/jenixriffo/statuses/1419520135740760066,1419520135740760066,Jenixcat,jenixriffo,687,0,0,Neutral,"Concepcion, Biobío, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:49 am,Twitter,RT @ladaniellerossi: Cada vez que aparece la Camila Recabarren  #MasterChefCelebrityEstreno https://t.co/G4BQayABcY,https://twitter.com/bpecole/statuses/1419520132230127616,1419520132230127616,🧛‍♀️,bpecole,605,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MbfUhWUAAHNl3.jpg,es
7/26/2021 12:49 am,Twitter,RT @CamiloPecco: Tutú desconsolada … 😭😭#MasterChefCelebrityEstreno https://t.co/kEjxJFfVEk,https://twitter.com/bruce_pipe/statuses/1419520111698972678,1419520111698972678,Pipe Bruce🤘🏻💙❤️🐶🐱⚔️,bruce_pipe,1016,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MlervWEAQGfI-.jpg,es
7/26/2021 12:49 am,Twitter,RT @amj_matias: La familia del Perham lo estará viendo? #MasterChefCelebrityEstreno https://t.co/FZyOxqUMqx,https://twitter.com/_Loreto_Lobos_/statuses/1419520108033159168,1419520108033159168,Loreto Lobos,_Loreto_Lobos_,135,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MI6IlWEAAr1yZ.jpg,es
7/26/2021 12:48 am,Twitter,"#MasterChefCelebrity 
#MASTERCHEFCELEBRITYESTRENO 

Chef Fernanda: Hembra 😍😍😍",https://twitter.com/ModoAlfa/statuses/1419520097295740928,1419520097295740928,ModoAlfa,ModoAlfa,74,0,1,Positive,"Santiago, Santiago Metropolitan, Chile","#masterchefcelebrityestreno, #masterchefcelebrity",NULL,pt
7/26/2021 12:48 am,Twitter,#MasterChefCelebrityEstreno veo y escucho el auspiciador #maigas y se me vienen 2 cosas a la mente.. #ohmygod y #lasmaigas #lasmojojojo y #lascareputa,https://twitter.com/Rorritop/statuses/1419520087174877184,1419520087174877184,Rodrigo Vergara,Rorritop,182,0,3,Neutral,Chile,"#maigas, #ohmygod, #lasmaigas, #lascareputa, #masterchefcelebrityestreno, #lasmojojojo",NULL,es
7/26/2021 12:48 am,Twitter,"RT @CaGScdls: Cómo todos los años partió este eterno Ciclo
 #MasterChefCelebrityEstreno https://t.co/VJ1Yz0ge6L",https://twitter.com/h3LCGo/statuses/1419520081906872322,1419520081906872322,H Fighter,h3LCGo,1563,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MLBSOWQAcXRub.png,es
7/26/2021 12:48 am,Twitter,RT @lokillapachy: Los que decian #Apagael13 asi están viendo #MasterChefCelebrityEstreno https://t.co/wHgaUK2r4F,https://twitter.com/eltuiterdedani/statuses/1419520071853035603,1419520071853035603,D,eltuiterdedani,588,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#apagael13, #masterchefcelebrityestreno",https://pbs.twimg.com/media/E7MI82WWQAA_GKb.jpg,es
7/26/2021 12:48 am,Twitter,"Julio Milostich y la Pepi diciendo que a Tutu le falta experiencia y que es una ""Niñita"" por no poder cocinar bien y ellos arruinaron dos platos XD 
Toxic duo

#MASTERCHEFCELEBRITYESTRENO",https://twitter.com/selfish_kao/statuses/1419520065486082050,1419520065486082050,#Inviernoconguatero,selfish_kao,67,1,14,Negative,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:48 am,Twitter,RT @Daniela26781159: La naty es la alumna que le recuerda al profe que revise la tarea #MasterChefCelebrityEstreno https://t.co/h0X3xqVSsE,https://twitter.com/RomiMoralessss/statuses/1419520058993295360,1419520058993295360,Romina Morales,RomiMoralessss,6,0,0,Negative,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MgIvsXEAMRn4J.jpg,es
7/26/2021 12:48 am,Twitter,#MASTERCHEFCELEBRITYESTRENO la Tutú es mas inutil que la Martorell,https://twitter.com/Edu_SeversonIII/statuses/1419520025388539906,1419520025388539906,Eduardo,Edu_SeversonIII,51,0,3,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:48 am,Twitter,"Como que no están muy entretenidos los personajes de esta nueva temporada …. 🙄🙄🙄🙄

#MasterChefCelebrity #MasterChefCelebrityEstreno #MasterChef #Masterchefchile",https://twitter.com/AlexIgnacio2017/statuses/1419520025942241286,1419520025942241286,Chileno🇨🇱,AlexIgnacio2017,6124,0,2,Negative,"Santiago, Santiago Metropolitan, Chile","#masterchefcelebrityestreno, #masterchefchile, #masterchef, #masterchefcelebrity",NULL,es
7/26/2021 12:48 am,Twitter,RT @0deToSeungcheol: La Camila Recabarren tiene las mismas vibes que la Demi Lovato #MasterChefCelebrityEstreno https://t.co/6lMKEfBxpH,https://twitter.com/bpecole/statuses/1419520020242173953,1419520020242173953,🧛‍♀️,bpecole,605,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MPf-gXMAEEK5N.jpg,es
7/26/2021 12:48 am,Twitter,"RT @ElRondor1: #MasterChefCelebrityEstreno que capo don Alfredo Castro 🇨🇱❤️👏, ahora caracterizando a Gastón de Los Auténticos Decadentes 🎵😍 https://t.co/aEo72BfbZk",https://twitter.com/h3LCGo/statuses/1419520013623570435,1419520013623570435,H Fighter,h3LCGo,1563,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7ML0_NWYAQV1Yg.jpg,es
7/26/2021 12:48 am,Twitter,"RT @RorroIriarteB: Todos cuando @YannYvin dijo “ No se le echa sal al caldo”

 #MasterChefCelebrityEstreno https://t.co/fuTskx0v2P",https://twitter.com/PilyAndreaa/statuses/1419520007151759362,1419520007151759362,Pily 🎈🤸🏻‍♀️,PilyAndreaa,1297,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,https://pbs.twimg.com/tweet_video_thumb/E7MdhKyXsAMnJ5w.jpg,es
7/26/2021 12:48 am,Twitter,"RT @jufra: Sale la Chef Fernanda y yo  inmediatamente
#MasterChefCelebrityEstreno https://t.co/BzC7AYLBwH",https://twitter.com/RomiMoralessss/statuses/1419520001682378759,1419520001682378759,Romina Morales,RomiMoralessss,6,0,0,Neutral,Chile,#masterchefcelebrityestreno,https://pbs.twimg.com/media/E7MLxpVXoAYxM2W.jpg,es
7/26/2021 12:48 am,Twitter,"RT @Patty__Azul: #MasterChefCelebrityEstreno

Extrañaba el programa ✌✌",https://twitter.com/pazbelendp/statuses/1419520001355157506,1419520001355157506,🐻🥀,pazbelendp,11,0,0,Positive,Chile,#masterchefcelebrityestreno,NULL,es
7/26/2021 12:48 am,Twitter,No quedó ni almuerzo por la cresta! 🤦🏻‍♀️#MasterChefCelebrityEstreno,https://twitter.com/AntoArab/statuses/1419519998276558855,1419519998276558855,Antonieta Arab,AntoArab,644,0,0,Neutral,"Melipilla, Santiago Metropolitan, Chile",#masterchefcelebrityestreno,NULL,es
7/26/2021 12:48 am,Twitter,"La Nati, demasiado bla bla  #MASTERCHEFCELEBRITYESTRENO",https://twitter.com/RominaCespedes/statuses/1419519999488806913,1419519999488806913,Romina Céspedes,RominaCespedes,124,0,2,Negative,"Vina del Mar, Valparaíso, Chile",#masterchefcelebrityestreno,NULL,es
